,x,y,Labels,Energy,Magnetization,Temp
1145,14.059430558894089,2.0358581486705973,0,242.0,0.685,2.718
1146,0.8294056458836879,1.4732185846802608,1,138.0,0.03,2.718
1147,-3.3105011738060357,-7.17625282269561,1,198.0,0.165,2.718
1148,-13.623641608270958,3.4599463943648177,2,272.0,0.69,2.731
1149,15.841483278112896,1.719740785968872,0,272.0,0.775,2.731
1150,1.7483935690641272,2.507812194899275,1,150.0,0.075,2.731
1151,2.2478745049548223,-7.544143795104758,1,198.0,0.11,2.731
1152,-14.670925176044099,3.2954126146053038,2,260.0,0.74,2.7439999999999998
1153,14.329160173768658,1.2936611551977515,0,254.0,0.7,2.7439999999999998
1154,1.4597588803425179,3.061365755713096,1,166.0,0.06,2.7439999999999998
1155,0.992258789246843,-4.226990919533283,1,152.0,0.045,2.7439999999999998
1156,-12.761794696583744,3.1107493728854476,2,268.0,0.645,2.7569999999999997
1157,15.402679999703725,4.497272190493748,0,270.0,0.75,2.7569999999999997
1158,2.3514141352072055,1.869598763809853,1,140.0,0.105,2.7569999999999997
1159,2.653996994454793,-3.702699118842482,1,162.0,0.125,2.7569999999999997
1160,-10.146206310491902,2.1407818089213624,2,220.0,0.515,2.7699999999999996
1161,13.761805428003944,1.2843682076390381,0,238.0,0.67,2.7699999999999996
1162,-2.8219130721334924,4.828666906315215,1,186.0,0.155,2.7699999999999996
1163,1.5891784225881638,-6.133355583511099,1,206.0,0.075,2.7699999999999996
1164,-11.518714213822559,4.444687509081609,2,236.0,0.585,2.783
1165,11.004522561405295,-0.6026744303200675,0,218.0,0.535,2.783
1166,-2.129238284343855,3.7419872520915463,1,152.0,0.12,2.783
1167,1.604715297553383,-7.421244101628661,1,192.0,0.075,2.783
1168,-12.540716957788048,2.65395010155623,2,230.0,0.635,2.796
1169,14.63170483784967,5.89880676156374,0,260.0,0.71,2.796
1170,7.885366443516939,6.480951548083323,0,186.0,0.375,2.796
1171,-0.013850392021856816,-6.623741424847182,1,208.0,0.005,2.796
1172,-12.758736030754198,1.5707766513594714,2,230.0,0.645,2.809
1173,13.124088022419084,0.3215139630083552,0,232.0,0.64,2.809
1174,-2.3532906846985826,3.1806205661860534,1,162.0,0.125,2.809
1175,-5.3731608657110135,-5.925921566074012,1,190.0,0.27,2.809
1176,-11.426811670641586,3.624588585728922,2,220.0,0.58,2.822
1177,13.0967851242022,0.6359168537583113,0,218.0,0.64,2.822
1178,-4.940245626723803,1.4956823991104662,1,204.0,0.255,2.822
1179,-3.0568914890287737,-6.260647299300112,1,190.0,0.155,2.822
1180,-12.56518821344116,3.391675807142704,2,198.0,0.635,2.835
1181,11.756486260938784,3.682984812464716,0,208.0,0.57,2.835
1182,1.5889147633709304,-0.02804867178559085,1,180.0,0.07,2.835
1183,-5.428947317019994,-3.504891748244304,1,196.0,0.275,2.835
1184,-15.691433485748718,3.2666771799859284,2,274.0,0.79,2.848
1185,13.53191967294727,1.1680963879417146,0,236.0,0.66,2.848
1186,2.7351601093155367,0.13792825237824966,1,148.0,0.125,2.848
1187,-0.26883251152872534,-3.8316415811394267,1,188.0,0.02,2.848
1188,-8.740411101535516,3.0364946435274103,2,186.0,0.445,2.8609999999999998
1189,12.30406621383933,4.454976689306994,0,206.0,0.595,2.8609999999999998
1190,0.7626102488272907,1.9774226908924015,1,162.0,0.03,2.8609999999999998
1191,1.3825893183807152,-3.7338243699731475,1,180.0,0.06,2.8609999999999998
1192,-11.750571960509903,2.7930717165200867,2,242.0,0.595,2.8739999999999997
1193,11.48481696914383,0.5329969723906254,0,206.0,0.56,2.8739999999999997
1194,0.6848335397815501,5.8375139397555715,1,142.0,0.02,2.8739999999999997
1195,-1.468741582261753,-6.950336887531231,1,198.0,0.075,2.8739999999999997
1196,-9.282779155394246,6.930701280127966,2,232.0,0.475,2.8869999999999996
1197,14.772650722143043,1.6482084335583076,0,254.0,0.72,2.8869999999999996
1198,1.9696213801846334,3.8185869388676488,1,158.0,0.085,2.8869999999999996
1199,-4.226119520802868,0.29004365787264696,1,152.0,0.22,2.8869999999999996
1200,-19.713443583371753,3.0511471121941267,2,392.0,0.99,1.6
1201,20.402540865615563,2.1050399161094306,0,400.0,1.0,1.6
1202,1.1427282716696645,6.720666786002645,1,250.0,0.04,1.6
1203,-1.7473072545227966,-12.418371161052423,1,312.0,0.085,1.6
1204,-19.50094320766897,3.283413029068931,2,384.0,0.98,1.613
1205,19.990525395502367,1.86491377035599,0,386.0,0.98,1.613
1206,4.192294632805433,2.760041455613932,1,288.0,0.195,1.613
1207,-0.5323876512291048,-13.865417577087788,1,308.0,0.02,1.613
1208,-19.71698732837815,2.8554780251695564,2,392.0,0.99,1.6260000000000001
1209,19.500912032674286,2.4394749542647767,0,368.0,0.955,1.6260000000000001
1210,0.1384178664620342,2.209143742517948,1,280.0,0.005,1.6260000000000001
1211,-5.909994071243424,-12.121206559265353,1,318.0,0.29,1.6260000000000001
1212,-19.520330844892058,2.4504397112157004,2,384.0,0.98,1.639
1213,19.59616582140769,2.406014700660089,0,372.0,0.96,1.639
1214,-2.445622006470197,3.7430088749343056,1,282.0,0.135,1.639
1215,-2.824329551908731,-13.157869881842295,1,312.0,0.135,1.639
1216,-19.607597354640106,3.2229204507749807,2,388.0,0.985,1.6520000000000001
1217,20.093759255433987,1.9699082452624999,0,390.0,0.985,1.6520000000000001
1218,-3.6125835884181905,-3.295775581238837,1,270.0,0.19,1.6520000000000001
