"","X","x","y","Labels","Energy","Magnetization","Temp"
"1197815",1197814,-8.08412865760033,-1.67001383278562,0,878,0.21125,2.51833333333333
"1197816",1197815,17.416600028367,0.273141926168933,1,892,0.42625,2.51833333333333
"1197817",1197816,7.85811148258229,10.7854810232084,0,856,0.1875,2.53
"1197818",1197817,4.03350501662505,2.27664441167438,0,856,0.09125,2.53
"1197819",1197818,-1.53741937051087,4.7316481264142,0,820,0.0475,2.53
"1197820",1197819,4.07964780436036,1.96594275988497,0,866,0.0925,2.53
"1197821",1197820,-0.0846657497723904,10.3642171830556,0,866,0.01125,2.54166666666667
"1197822",1197821,6.52204266213806,-2.28523590428051,0,896,0.15375,2.54166666666667
"1197823",1197822,-13.3689629405456,-0.272459665313648,0,878,0.34375,2.54166666666667
"1197824",1197823,-9.24209678076962,1.96459534355877,0,838,0.24,2.54166666666667
"1197825",1197824,0.385311247338832,0.507684978673629,0,792,0,2.55333333333333
"1197826",1197825,5.63969804435616,-8.73329666069432,0,874,0.13125,2.55333333333333
"1197827",1197826,-11.2723929980237,-2.92736701718314,0,822,0.29125,2.55333333333333
"1197828",1197827,-4.665621507503,-4.49234415567303,0,866,0.12625,2.55333333333333
"1197829",1197828,2.0689730453673,2.57206600806228,0,792,0.0425,2.565
"1197830",1197829,-13.880229989995,-6.87127928340456,0,824,0.35625,2.565
"1197831",1197830,6.51841030599213,5.86353856646097,0,744,0.15375,2.565
"1197832",1197831,4.67331659930981,5.96566154331885,0,864,0.1075,2.565
"1197833",1197832,1.41579507569087,8.08140812242313,0,854,0.02625,2.57666666666667
"1197834",1197833,-4.55992253694464,-6.98771411263877,0,952,0.12375,2.57666666666667
"1197835",1197834,8.3898368808213,-8.70923050616036,0,900,0.2,2.57666666666667
"1197836",1197835,-2.76654888833694,-9.67841825047806,0,862,0.07875,2.57666666666667
"1197837",1197836,2.98451977695075,5.62731477570377,0,946,0.065,2.58833333333333
"1197838",1197837,-2.92575806370417,3.33572235650834,0,820,0.0825,2.58833333333333
"1197839",1197838,-7.13377798229468,3.72404469933754,0,818,0.1875,2.58833333333333
"1197840",1197839,1.78181083405202,-1.77995876164609,0,782,0.035,2.58833333333333
"1197841",1197840,-37.5277222455323,0.0806677117505125,2,1476,0.9475,1.9
"1197842",1197841,37.576673379914,0.0805625934463342,1,1426,0.93,1.9
"1197843",1197842,36.5278350205787,-0.834317229492408,1,1386,0.90375,1.9
