"","X","x","y","Energy","Magnetization","Temp","Labels"
"392979",392978,-25.7320011783031,0.0761691696130408,1172,0.72,2.18,0
"394420",394419,-29.3809826615291,0.0598880639326737,1276,0.81125,2.18,0
"396097",396096,-33.6972294709055,0.677142688999527,1390,0.91875,2.18,0
"397538",397537,38.2798270919902,-0.196887079821481,1318,0.875,2.18,1
"398979",398978,-26.7290526448048,-1.91307138274089,1202,0.745,2.18,0
"400420",400419,-31.1926822882839,1.19742318677177,1288,0.85625,2.18,0
"402097",402096,-30.2437388965621,1.999555231776,1320,0.8325,2.18,0
"403538",403537,33.8128936299903,-4.02614166894395,1210,0.76375,2.18,1
"404979",404978,-30.3404741288343,-0.110859390655386,1300,0.835,2.18,0
"406420",406419,-25.8695863179833,0.189754338995336,1188,0.72375,2.18,0
"408097",408096,-31.7906025745773,0.00217880380957064,1322,0.87125,2.18,0
"409538",409537,35.562014651356,-0.999332236266362,1262,0.8075,2.18,1
"410979",410978,-28.3309297687832,2.5813690980507,1188,0.785,2.18,0
"412420",412419,-30.0404258326215,-2.93440585166289,1220,0.8275,2.18,0
"414097",414096,-30.7403843277081,0.228957391872703,1282,0.845,2.18,0
"415538",415537,33.6619157076215,-1.43866444678661,1146,0.76,2.18,1
"416979",416978,-26.2710790959613,5.55661727426248,1212,0.73375,2.18,0
"418420",418419,-31.3403927332809,-0.720707392794387,1288,0.86,2.18,0
"420097",420096,-32.0448349015032,-0.334825718967804,1298,0.8775,2.18,0
"421538",421537,36.8220441296199,-0.184435558364996,1264,0.83875,2.18,1
"422979",422978,-28.9840302541396,-0.33238651471918,1238,0.80125,2.18,0
"424420",424419,-29.9850711688662,-0.562084496354567,1250,0.82625,2.18,0
"426097",426096,-30.1382518882402,-0.672183367663852,1230,0.83,2.18,0
"427538",427537,37.1740848959048,-0.537730475982713,1254,0.8475,2.18,1
"428979",428978,-27.5830748622892,0.411378063914911,1198,0.76625,2.18,0
"430420",430419,-30.940014761813,2.66628490743408,1294,0.85,2.18,0
"432097",432096,-29.8403361974021,-3.17415402968807,1304,0.8225,2.18,0
"433538",433537,36.6700895666237,2.57229654840272,1300,0.835,2.18,1
"434979",434978,-31.4398647210713,-2.35557732170494,1324,0.8625,2.18,0
"436420",436419,-28.2330344773684,-1.31543742032812,1184,0.7825,2.18,0
"438097",438096,-27.1859320506816,-3.61237509387072,1242,0.75625,2.18,0
"439538",439537,37.6254218132522,-1.24121731188947,1312,0.85875,2.18,1
"440979",440978,-29.8367028806294,0.678245600538121,1230,0.8225,2.18,0
"442420",442419,-29.0339872584093,-2.27792167947599,1240,0.8025,2.18,0
"444097",444096,-32.7951881021804,-1.20223152594644,1348,0.89625,2.18,0
"445538",445537,35.7171957514074,1.20859943632184,1266,0.81125,2.18,1
"446979",446978,-30.1365499058964,2.04931947589989,1224,0.83,2.18,0
"448420",448419,-31.5920594849599,0.0715775705928055,1268,0.86625,2.18,0
"450097",450096,-30.0371234503294,-1.07114743563924,1270,0.8275,2.18,0
"451538",451537,36.8209851764012,-1.41154343970106,1318,0.83875,2.18,1
"452979",452978,-30.7915722266233,1.81261652035798,1316,0.84625,2.18,0
"454420",454419,-33.0967229127315,0.570443594101699,1350,0.90375,2.18,0
"456097",456096,-29.537103386594,1.27389762195849,1216,0.815,2.18,0
"457538",457537,32.0683032246303,1.43397682470463,1202,0.72,2.18,1
"458979",458978,-30.8890890884857,0.943634608697359,1280,0.84875,2.18,0
"460420",460419,-28.1794198925718,3.10381479508943,1222,0.78125,2.18,0
"462097",462096,-29.9897518803306,0.573480893481461,1286,0.82625,2.18,0
"463538",463537,29.0949445171926,-2.87004347714394,1190,0.64625,2.18,1
"464979",464978,-29.1858931613662,-1.16039135166169,1202,0.80625,2.18,0
"466420",466419,-30.8910193314658,-0.134405929458304,1284,0.84875,2.18,0
"468097",468096,-30.2884381697874,-2.72269551325317,1264,0.83375,2.18,0
"469538",469537,29.9411938605048,3.22906306057895,1178,0.6675,2.18,1
"470979",470978,-30.8391003111581,1.73269950055592,1302,0.8475,2.18,0
"472420",472419,-31.441549574583,1.1582038205968,1292,0.8625,2.18,0
"474097",474096,-28.0300782778854,3.07290316083329,1216,0.7775,2.18,0
"475538",475537,24.4195328996369,3.81864700715385,1124,0.53,2.18,1
"476979",476978,-29.7361636065356,-2.80758277891421,1252,0.82,2.18,0
"478420",478419,-30.0403735974927,0.15867447890392,1272,0.8275,2.18,0
"480097",480096,-30.2910399093487,-0.437435292951845,1286,0.83375,2.18,0
"481538",481537,34.3065931413203,4.65147908285132,1258,0.77625,2.18,1
"482979",482978,-28.7334003765377,1.09987627970549,1242,0.795,2.18,0
"484420",484419,-27.8270438176326,2.80840770108401,1252,0.7725,2.18,0
"486097",486096,-31.1906970856078,-1.69201557818129,1268,0.85625,2.18,0
"487538",487537,38.5769606555161,-0.684295414646973,1350,0.8825,2.18,1
"488979",488978,-30.0865007059491,-0.537606737921104,1266,0.82875,2.18,0
"490420",490419,-32.0930871464351,1.07298008964359,1304,0.87875,2.18,0
"492097",492096,-27.4339012205776,-1.25152398060123,1198,0.7625,2.18,0
"493538",493537,36.17143783699,0.0403050302536818,1282,0.8225,2.18,1
"494979",494978,-30.0395198709209,-0.561406829061589,1268,0.8275,2.18,0
"496420",496419,-29.7891574202828,0.359342147123632,1302,0.82125,2.18,0
"498097",498096,-29.2381556037391,-4.29049725576855,1288,0.8075,2.18,0
"499538",499537,34.3654907197396,0.799850093547709,1168,0.7775,2.18,1
"500979",500978,-26.3276718252993,-0.797107148120341,1212,0.735,2.18,0
"502420",502419,-31.7928112345534,0.420426005275548,1304,0.87125,2.18,0
"504097",504096,-27.9790762962509,-0.301276683101657,1242,0.77625,2.18,0
"505538",505537,39.5277016940936,-0.690713684951595,1380,0.90625,2.18,1
"506979",506978,-31.0910918504666,-1.83826426137623,1316,0.85375,2.18,0
"508420",508419,-31.8924722767492,-0.0511476495394961,1302,0.87375,2.18,0
"510097",510096,-27.3193175916843,-2.01257640188215,1230,0.76,2.18,0
"511538",511537,32.808006967664,-3.17573126812388,1164,0.73875,2.18,1
"512979",512978,-33.5986826825049,1.3710197276026,1392,0.91625,2.18,0
"514420",514419,-30.3877659595564,2.39541450943254,1288,0.83625,2.18,0
"516097",516096,-27.122828947062,0.813104826250352,1228,0.755,2.18,0
"517538",517537,35.5181986682624,0.878095438997869,1238,0.80625,2.18,1
"518979",518978,-29.9370121817293,2.23861785431624,1262,0.825,2.18,0
"520420",520419,-28.3891997217085,-1.5355391733137,1262,0.78625,2.18,0
"522097",522096,-27.4275060806101,-2.58780301182085,1202,0.7625,2.18,0
"523538",523537,33.8095145539211,1.59278831935597,1204,0.76375,2.18,1
"524979",524978,-31.040783592269,-0.979631827688391,1294,0.8525,2.18,0
"526420",526419,-27.0324853667422,2.36814362784744,1212,0.7525,2.18,0
"528097",528096,-29.2829341812441,1.8684149373856,1268,0.80875,2.18,0
"529538",529537,36.8726087497415,-0.157267632648025,1248,0.84,2.18,1
"530979",530978,-29.4337854045814,0.411318076462407,1274,0.8125,2.18,0
"532420",532419,-29.2844835096141,2.35764089905237,1272,0.80875,2.18,0
"534097",534096,-31.9940197642205,-1.48604001579035,1342,0.87625,2.18,0
"535538",535537,35.9184909394136,0.453173235416268,1218,0.81625,2.18,1
"536979",536978,-29.8882002695594,0.630395033376165,1190,0.82375,2.18,0
"538420",538419,-27.6785197728218,-0.122541108758744,1248,0.76875,2.18,0
"540097",540096,-31.8919232635847,0.553008507315961,1300,0.87375,2.18,0
"541538",541537,36.2245683842017,-1.76515933160499,1282,0.82375,2.18,1
"542979",542978,-32.2942115262079,-0.0946204284960037,1356,0.88375,2.18,0
"544420",544419,-28.8354567948176,2.32657512323111,1242,0.7975,2.18,0
"546097",546096,-30.2895866462878,0.832829085100788,1256,0.83375,2.18,0
"547538",547537,36.0693648031031,-0.0447610785586024,1266,0.82,2.18,1
"548979",548978,-31.2423283796634,1.40841103510717,1344,0.8575,2.18,0
"550420",550419,-30.4417088796956,-0.100628945173683,1264,0.8375,2.18,0
"552097",552096,-30.3905940420017,1.16765942875886,1294,0.83625,2.18,0
"553538",553537,39.1812061038816,0.56303414208251,1346,0.8975,2.18,1
"554979",554978,-30.9892600310118,-0.997406359588042,1300,0.85125,2.18,0
"556420",556419,-31.245318657319,-0.936104451854808,1272,0.8575,2.18,0
"558097",558096,-30.2869380599889,2.26331965055163,1284,0.83375,2.18,0
"559538",559537,36.1174917914499,3.88084160391929,1306,0.82125,2.18,1
"560979",560978,-31.0401532585165,0.658435736296023,1288,0.8525,2.18,0
"562420",562419,-30.0884890813271,0.184850649829085,1234,0.82875,2.18,0
"564097",564096,-29.5366072771327,1.51723446108077,1276,0.815,2.18,0
"565538",565537,36.3195867595179,-0.019811658282542,1270,0.82625,2.18,1
"566979",566978,-30.9922153315272,0.387115954690775,1282,0.85125,2.18,0
"568420",568419,-27.8748271100611,-2.09786273781868,1268,0.77375,2.18,0
"570097",570096,-28.6396716147042,-3.54354037284104,1218,0.7925,2.18,0
"571538",571537,38.7774587387818,-0.725825522553547,1336,0.8875,2.18,1
"572979",572978,-30.5400400752845,0.0279246243889684,1308,0.84,2.18,0
"574420",574419,-29.6338940863853,1.66595541085263,1280,0.8175,2.18,0
"576097",576096,-27.9273076417673,1.56216559587756,1218,0.775,2.18,0
"577538",577537,37.572647208085,-2.15931933521844,1284,0.8575,2.18,1
"578979",578978,-29.079925202734,0.0690392753185369,1258,0.80375,2.18,0
"580420",580419,-30.9908241575855,-0.733947591254263,1260,0.85125,2.18,0
"582097",582096,-25.772970206557,-3.73846708117403,1186,0.72125,2.18,0
"583538",583537,36.1223810884908,1.4998144723744,1240,0.82125,2.18,1
"584979",584978,-29.3351835638234,4.08523701038869,1236,0.81,2.18,0
"586420",586419,-30.5397142491328,0.560186025670264,1290,0.84,2.18,0
"588097",588096,-30.6382692059428,0.53494657845061,1260,0.8425,2.18,0
"589538",589537,38.6286484417672,1.21941793946739,1312,0.88375,2.18,1
"590979",590978,-29.0816981810785,-0.497954792999453,1210,0.80375,2.18,0
"592420",592419,-27.0796059211698,0.746121296980706,1224,0.75375,2.18,0
"594097",594096,-30.8909423276674,-3.07811660096678,1276,0.84875,2.18,0
"595538",595537,37.0209016972082,0.622766953837768,1254,0.84375,2.18,1
"596979",596978,-30.9933182236903,-0.536589413329527,1290,0.85125,2.18,0
"598420",598419,-31.2405258242847,1.65261550253346,1274,0.8575,2.18,0
"600097",600096,-27.2309670335111,-2.69326646868395,1192,0.7575,2.18,0
"601538",601537,35.5129370887077,-0.469197207240435,1278,0.80625,2.18,1
"602979",602978,-31.5406125715629,-0.643109127870441,1286,0.865,2.18,0
"604420",604419,-30.1383606068987,-1.19749198945765,1264,0.83,2.18,0
"606097",606096,-31.0921129465871,-1.55632681930435,1292,0.85375,2.18,0
"607538",607537,35.6155334558717,-2.74194811367552,1254,0.80875,2.18,1
"608979",608978,-27.7759258648336,-0.304363838658595,1212,0.77125,2.18,0
"610420",610419,-29.5856866832339,0.525854679485585,1272,0.81625,2.18,0
"612097",612096,-29.428728073035,-3.57047006747896,1292,0.8125,2.18,0
"613538",613537,36.5717999592084,0.265562139617402,1250,0.8325,2.18,1
"614979",614978,-31.5415744916531,0.137444501753064,1306,0.865,2.18,0
"616420",616419,-26.4814952310783,1.92426398785216,1270,0.73875,2.18,0
"618097",618096,-28.6326613027986,2.21924405272228,1198,0.7925,2.18,0
"619538",619537,32.0124923754803,-1.80077971899515,1206,0.71875,2.18,1
"620979",620978,-30.036006241886,0.406841714434376,1262,0.8275,2.18,0
"622420",622419,-31.9435036019677,-0.35522591407429,1332,0.875,2.18,0
"624097",624096,-29.1358226935024,0.673490340100902,1220,0.805,2.18,0
"625538",625537,36.7197316390346,-1.31761157440781,1286,0.83625,2.18,1
"626979",626978,-30.2369246954929,2.54771551802957,1306,0.8325,2.18,0
"628420",628419,-29.4296934827622,-1.50010095166014,1270,0.8125,2.18,0
"630097",630096,-33.2967494943656,-0.438104825484514,1372,0.90875,2.18,0
"631538",631537,33.2535135591915,1.69557007287105,1194,0.75,2.18,1
"632979",632978,-31.4440041923534,-0.571723755806912,1306,0.8625,2.18,0
"634420",634419,-27.9838650691626,-0.511903309476441,1220,0.77625,2.18,0
"636097",636096,-32.3454127574838,0.0111089951096405,1332,0.885,2.18,0
"637538",637537,37.8231360433337,-1.07514298748397,1304,0.86375,2.18,1
"638979",638978,-32.5437740582076,1.39957259775111,1352,0.89,2.18,0
"640420",640419,-29.6854214774425,1.06411542245051,1256,0.81875,2.18,0
"642097",642096,-30.5396100403003,-0.616030722522805,1270,0.84,2.18,0
"643538",643537,37.0217435097173,-2.70316217856419,1312,0.84375,2.18,1
"644979",644978,-31.490582252309,2.52349822464461,1304,0.86375,2.18,0
"646420",646419,-31.9939148582055,0.511337615572561,1314,0.87625,2.18,0
"648097",648096,-26.9334790972635,0.252088973286072,1218,0.75,2.18,0
"649538",649537,36.4689345544009,0.0432423695698814,1222,0.83,2.18,1
"650979",650978,-28.3331385927888,2.02510078496392,1248,0.785,2.18,0
"652420",652419,-30.5368283167101,0.432304119292836,1296,0.84,2.18,0
"654097",654096,-27.7837942428406,0.268409917473942,1182,0.77125,2.18,0
"655538",655537,37.4733430469028,-0.408037179511972,1300,0.855,2.18,1
"656979",656978,-30.2361597009089,0.0428411180438327,1248,0.8325,2.18,0
"658420",658419,-32.0958988617912,0.452975595918984,1334,0.87875,2.18,0
"660097",660096,-29.3369744466947,1.44735456459536,1250,0.81,2.18,0
"661538",661537,35.4705651277909,-1.31384614752688,1254,0.805,2.18,1
"662979",662978,-25.4780806610514,3.95865634649648,1218,0.71375,2.18,0
"664420",664419,-30.4874592837591,-0.323223264366263,1284,0.83875,2.18,0
"666097",666096,-31.6937190976025,0.555474085047905,1310,0.86875,2.18,0
"667538",667537,37.2731635965698,-1.43781761384356,1290,0.85,2.18,1
"668979",668978,-27.7317467942499,2.44491351950423,1236,0.77,2.18,0
"670420",670419,-31.8934150766726,1.67504890690597,1314,0.87375,2.18,0
"672097",672096,-29.8844721121013,1.69868303182015,1248,0.82375,2.18,0
"673538",673537,36.8677488682077,1.69666214996993,1312,0.84,2.18,1
"674979",674978,-31.6933339376014,-0.199569470625696,1310,0.86875,2.18,0
"676420",676419,-30.5875052976722,-0.31553389893293,1280,0.84125,2.18,0
"678097",678096,-28.4265468491431,-3.18129232560146,1282,0.7875,2.18,0
"679538",679537,36.7216980086113,-0.0893418035884689,1260,0.83625,2.18,1
"680979",680978,-28.5801686878835,1.52579257273825,1192,0.79125,2.18,0
"682420",682419,-30.8419996681458,1.12103344621118,1322,0.8475,2.18,0
"684097",684096,-30.9887836583414,0.69212056550213,1292,0.85125,2.18,0
"685538",685537,36.0685435660379,-2.22094678254521,1240,0.82,2.18,1
"686979",686978,-28.5320386459297,4.55198068897186,1208,0.79,2.18,0
"688420",688419,-28.7350077727347,1.07575526477111,1210,0.795,2.18,0
"690097",690096,-28.2319294554438,-0.942458879221642,1230,0.7825,2.18,0
"691538",691537,37.4722275865907,1.25290233248939,1280,0.855,2.18,1
"692979",692978,-30.6897792668547,0.088266523143067,1264,0.84375,2.18,0
"694420",694419,-29.7364332460978,0.0254530159139811,1256,0.82,2.18,0
"696097",696096,-28.827381183346,0.934003201890076,1234,0.7975,2.18,0
"697538",697537,37.5722863739922,1.0471722022772,1336,0.8575,2.18,1
"698979",698978,-33.1487347828497,-1.11491683056558,1372,0.905,2.18,0
"700420",700419,-30.2888936677701,-1.79676533544622,1274,0.83375,2.18,0
"702097",702096,-28.4843226981111,0.386216306365741,1226,0.78875,2.18,0
"703538",703537,35.6666881735505,2.07308685572747,1240,0.81,2.18,1
"704979",704978,-30.9373764145142,-0.889757145746188,1262,0.85,2.18,0
"706420",706419,-28.636377617381,-1.52306839952097,1168,0.7925,2.18,0
"708097",708096,-30.0854569669991,1.96869461585156,1256,0.82875,2.18,0
"709538",709537,34.7201323265149,-1.77731485127832,1212,0.78625,2.18,1
"710979",710978,-29.8851592308032,2.77808244225139,1280,0.82375,2.18,0
"712420",712419,-26.8775930668124,-3.47290461940535,1228,0.74875,2.18,0
"714097",714096,-29.2369349774021,0.12777575542839,1226,0.8075,2.18,0
"715538",715537,35.4123654465678,4.29411900636557,1258,0.80375,2.18,1
"716979",716978,-28.5312353399086,0.835032697676835,1222,0.79,2.18,0
"718420",718419,-29.8377740650041,1.55316964982348,1258,0.8225,2.18,0
"720097",720096,-27.6319573358748,2.86573646641854,1232,0.7675,2.18,0
"721538",721537,37.7761069759537,0.642538373938035,1334,0.8625,2.18,1
"722979",722978,-31.339709770045,-1.30381243334459,1292,0.86,2.18,0
"724420",724419,-30.3872115891979,1.85469073703568,1282,0.83625,2.18,0
"726097",726096,-30.9424821386774,-0.592319834520994,1296,0.85,2.18,0
"727538",727537,32.4123867396307,1.0567410901008,1114,0.72875,2.18,1
"728979",728978,-29.7376843456702,0.943428620441899,1268,0.82,2.18,0
"730420",730419,-29.939691611377,-1.71537978829474,1254,0.825,2.18,0
"732097",732096,-28.1828244807715,2.0575015611089,1222,0.78125,2.18,0
"733538",733537,37.1731561303223,0.126259927245172,1288,0.8475,2.18,1
"734979",734978,-27.8289876144285,-1.43342828377736,1202,0.7725,2.18,0
"736420",736419,-30.9898413765752,-0.93181976644175,1276,0.85125,2.18,0
"738097",738096,-29.4832920513529,-1.86593267485341,1270,0.81375,2.18,0
"739538",739537,35.4180103355508,2.04784442790288,1220,0.80375,2.18,1
"740979",740978,-28.6305286360763,3.73722140621896,1238,0.7925,2.18,0
"742420",742419,-31.1399485741929,0.843287557156444,1316,0.855,2.18,0
"744097",744096,-30.8866204898222,-0.701591261023188,1330,0.84875,2.18,0
"745538",745537,26.7894776816083,-10.3372927737551,1190,0.58875,2.18,1
"746979",746978,-31.2926439019651,0.235495874892561,1270,0.85875,2.18,0
"748420",748419,-28.7894125433292,-5.3874529046365,1246,0.79625,2.18,0
"750097",750096,-28.0801894070571,3.69513641058505,1188,0.77875,2.18,0
"751538",751537,32.462806021256,-2.30523606742496,1210,0.73,2.18,1
"752979",752978,-28.3327563932376,0.896123360177786,1210,0.785,2.18,0
"754420",754419,-29.3334043025562,-0.659288663816083,1256,0.81,2.18,0
"756097",756096,-31.2914583185413,-1.58532290217308,1274,0.85875,2.18,0
"757538",757537,33.8072501223525,-2.49853473919572,1252,0.76375,2.18,1
"758979",758978,-24.1728896581378,-4.37668619915131,1166,0.68125,2.18,0
"760420",760419,-29.4888878869977,0.886426896371052,1212,0.81375,2.18,0
"762097",762096,-32.0430031593624,-1.05575390128825,1314,0.8775,2.18,0
"763538",763537,37.0710424608489,-0.402218215768311,1242,0.845,2.18,1
"764979",764978,-23.2768371176911,-7.05744825256264,1178,0.65875,2.18,0
"766420",766419,-30.5385736780734,-1.22198896899787,1296,0.84,2.18,0
"768097",768096,-25.7742529685357,3.65295768412311,1208,0.72125,2.18,0
"769538",769537,35.917262042148,0.00212199651972495,1288,0.81625,2.18,1
"770979",770978,-27.5336427039311,-4.02357666297573,1236,0.765,2.18,0
"772420",772419,-31.9922089434447,-0.645595289872438,1332,0.87625,2.18,0
"774097",774096,-27.0864959889337,-3.3140122738444,1282,0.75375,2.18,0
"775538",775537,31.3138355829058,3.32854799383596,1204,0.70125,2.18,1
"776979",776978,-29.8319211237558,0.261385322306606,1278,0.8225,2.18,0
"778420",778419,-28.2350279657237,1.59437711828218,1260,0.7825,2.18,0
"780097",780096,-29.233824173267,-3.39307660574063,1234,0.8075,2.18,0
"781538",781537,33.1660867540208,1.52429244644975,1200,0.7475,2.18,1
"782979",782978,-30.288358876902,1.10092341194482,1268,0.83375,2.18,0
"784420",784419,-28.4860264351949,-0.280986084821459,1278,0.78875,2.18,0
"786097",786096,-27.8291367753417,2.74216327804965,1218,0.7725,2.18,0
"787538",787537,36.3230597213942,0.0924283859945892,1272,0.82625,2.18,1
"788979",788978,-30.2396209050484,-0.63249847662651,1242,0.8325,2.18,0
"790420",790419,-26.5291120379501,1.11756120730046,1216,0.74,2.18,0
"792097",792096,-31.091594318359,0.735220916850264,1316,0.85375,2.18,0
"793538",793537,36.4180632303745,-3.2766985713703,1264,0.82875,2.18,1
"794979",794978,-29.386754082682,-0.568118685908575,1252,0.81125,2.18,0
"796420",796419,-26.4737040430567,-0.490259603923092,1196,0.73875,2.18,0
"798097",798096,-29.1915052104713,-1.24235923542102,1274,0.80625,2.18,0
"799538",799537,36.3204747964414,1.39812182601891,1278,0.82625,2.18,1
"800979",800978,-27.7720417078008,-4.27131472384628,1314,0.77125,2.18,0
"802420",802419,-30.1885360106655,-0.629020313167087,1244,0.83125,2.18,0
"804097",804096,-27.630607939003,-1.98692033158424,1178,0.7675,2.18,0
"805538",805537,37.5699622025896,0.0340839171252602,1284,0.8575,2.18,1
"806979",806978,-27.0240659758672,-4.41766054426502,1186,0.7525,2.18,0
"808420",808419,-32.3948374565679,-0.571723868385775,1354,0.88625,2.18,0
"810097",810096,-29.4876406940044,-1.02732442700899,1294,0.81375,2.18,0
"811538",811537,35.7170197774663,0.981331427570345,1234,0.81125,2.18,1
"812979",812978,-31.9439279022108,0.0399221656508814,1304,0.875,2.18,0
"814420",814419,-29.5834699407101,2.10469622851496,1296,0.81625,2.18,0
"816097",816096,-29.1328064860276,3.3484995178833,1276,0.805,2.18,0
"817538",817537,33.257403182984,3.03245566345255,1162,0.75,2.18,1
"818979",818978,-28.3330175300067,2.47548587339326,1234,0.785,2.18,0
"820420",820419,-31.6430840792667,-1.16704829712172,1314,0.8675,2.18,0
"822097",822096,-28.4395353815317,-1.91640572464346,1250,0.7875,2.18,0
"823538",823537,35.0671713605383,1.63501412044415,1258,0.795,2.18,1
"824979",824978,-30.237183083375,2.68920101085776,1268,0.8325,2.18,0
"826420",826419,-32.0940878611262,0.368913217985829,1348,0.87875,2.18,0
"828097",828096,-28.582371102423,-4.86059934033612,1286,0.79125,2.18,0
"829538",829537,35.7179746149993,-0.139791454416678,1256,0.81125,2.18,1
"830979",830978,-31.7435247685579,-0.425518028107583,1272,0.87,2.18,0
"832420",832419,-31.1432447888246,-0.588685031620199,1286,0.855,2.18,0
"834097",834096,-29.1841839552099,0.872815692594825,1232,0.80625,2.18,0
"835538",835537,36.4189020449966,-0.297215944374204,1236,0.82875,2.18,1
"836979",836978,-30.3387727159828,-1.66929617706191,1262,0.835,2.18,0
"838420",838419,-30.3372000400991,-0.633053732105071,1260,0.835,2.18,0
"840097",840096,-31.744072692126,0.0429308416563078,1328,0.87,2.18,0
"841538",841537,36.0211214650125,-2.52419823683529,1254,0.81875,2.18,1
"842979",842978,-32.1432686547096,0.0756686093365084,1354,0.88,2.18,0
"844420",844419,-29.5342053316952,-3.99304908446797,1256,0.815,2.18,0
"846097",846096,-27.1308517597577,2.22542820212086,1192,0.755,2.18,0
"847538",847537,36.566773641253,-1.78387553874002,1286,0.8325,2.18,1
"848979",848978,-29.6358721615927,1.44424796816906,1276,0.8175,2.18,0
"850420",850419,-30.8365582459414,-1.60449802847415,1314,0.8475,2.18,0
"852097",852096,-28.7831657009992,-5.53267330798738,1264,0.79625,2.18,0
"853538",853537,35.4648522474179,1.72532711412857,1248,0.805,2.18,1
"854979",854978,-32.6443650474838,0.163119247706078,1346,0.8925,2.18,0
"856420",856419,-28.4343830157064,1.38566422360916,1220,0.7875,2.18,0
"858097",858096,-28.3324819326135,1.09167628462984,1216,0.785,2.18,0
"859538",859537,31.9528160849217,1.67400199184918,1224,0.7175,2.18,1
"860979",860978,-27.2773434175098,1.06185597182875,1192,0.75875,2.18,0
"862420",862419,-29.7861685482683,1.72842643280751,1264,0.82125,2.18,0
"864097",864096,-31.1932646514684,2.23896874461357,1314,0.85625,2.18,0
"865538",865537,35.9662179629919,-0.955462715675169,1256,0.8175,2.18,1
"866979",866978,-24.5755327285144,0.977216246237877,1208,0.69125,2.18,0
"868420",868419,-28.7830120184751,-1.54795063332407,1204,0.79625,2.18,0
"870097",870096,-29.4844973045328,1.69342104848858,1232,0.81375,2.18,0
"871538",871537,34.262646509835,-2.78873542616654,1214,0.775,2.18,1
"872979",872978,-27.0331795626418,1.74112618780159,1248,0.7525,2.18,0
"874420",874419,-28.8326915257957,1.77200753294658,1232,0.7975,2.18,0
"876097",876096,-29.0861458794541,-1.01753003866055,1220,0.80375,2.18,0
"877538",877537,35.7161355829583,0.48246724613859,1228,0.81125,2.18,1
"878979",878978,-29.8853548421771,1.63569235545093,1218,0.82375,2.18,0
"880420",880419,-28.9340523219485,-1.71621917926793,1246,0.8,2.18,0
"882097",882096,-31.1416882518159,0.460607647923701,1308,0.855,2.18,0
"883538",883537,38.5782778580313,1.12303257515438,1356,0.8825,2.18,1
"884979",884978,-30.6862218774695,-0.906299494497291,1308,0.84375,2.18,0
"886420",886419,-26.6778687955277,0.303071348124674,1154,0.74375,2.18,0
"888097",888096,-27.5305305413633,-3.05659479545229,1188,0.765,2.18,0
"889538",889537,34.4667367389918,0.349366049187042,1192,0.78,2.18,1
"890979",890978,-29.6851326733994,0.385722842729021,1226,0.81875,2.18,0
"892420",892419,-28.7851488334808,0.546257105189177,1236,0.79625,2.18,0
"894097",894096,-28.9300253773154,-0.347994658505,1240,0.8,2.18,0
"895538",895537,35.3171571279922,-1.3506837248261,1224,0.80125,2.18,1
"896979",896978,-30.8911664462315,0.534383798429617,1252,0.84875,2.18,0
"898420",898419,-31.5404285676821,-0.889613793543724,1310,0.865,2.18,0
"900097",900096,-22.5071326403764,2.92053120790339,1134,0.64,2.18,0
"901538",901537,37.0213490160884,0.0819505645711432,1270,0.84375,2.18,1
"902979",902978,-32.6437156074249,0.0939868933383898,1374,0.8925,2.18,0
"904420",904419,-30.2358330734591,1.11160759011294,1284,0.8325,2.18,0
"906097",906096,-28.5812796148919,-1.83691197424228,1236,0.79125,2.18,0
"907538",907537,34.611132925702,2.24253101605106,1278,0.78375,2.18,1
"908979",908978,-31.0407088801474,0.0919426997117508,1302,0.8525,2.18,0
"910420",910419,-30.23755835244,0.608653468427447,1248,0.8325,2.18,0
"912097",912096,-31.8945030489845,0.0387799397251499,1322,0.87375,2.18,0
"913538",913537,28.297381893144,3.76915620118077,1142,0.62625,2.18,1
"914979",914978,-24.0695174437051,-1.15577396036379,1170,0.67875,2.18,0
"916420",916419,-32.2942841941113,-1.01477979849618,1346,0.88375,2.18,0
"918097",918096,-26.877900119016,3.07287059628871,1148,0.74875,2.18,0
"919538",919537,30.5050393849283,2.22313320715412,1178,0.68125,2.18,1
"920979",920978,-26.2816024373371,0.80838493466455,1268,0.73375,2.18,0
"922420",922419,-30.2889146793691,0.484091910397811,1280,0.83375,2.18,0
"924097",924096,-26.93197035411,7.24317968015617,1304,0.75,2.18,0
"925538",925537,30.8012756731416,3.2601674244766,1124,0.68875,2.18,1
"926979",926978,-27.4331082782135,1.48893573929487,1200,0.7625,2.18,0
"928420",928419,-31.4406504231928,0.787406050594679,1290,0.8625,2.18,0
"930097",930096,-30.7399045762203,0.784725338351896,1298,0.845,2.18,0
"931538",931537,32.6583635065784,-2.7875876269198,1256,0.735,2.18,1
"932979",932978,-29.9351412793301,0.746495256365549,1260,0.825,2.18,0
"934420",934419,-29.5362005672961,2.88641462896592,1268,0.815,2.18,0
"936097",936096,-30.0897497020126,0.734224055389204,1272,0.82875,2.18,0
"937538",937537,32.0561008932908,-1.62388835799243,1212,0.72,2.18,1
"938979",938978,-29.6386222260643,-0.45295288962873,1244,0.8175,2.18,0
"940420",940419,-27.1844967145548,1.20117549098173,1226,0.75625,2.18,0
"942097",942096,-28.9337926204212,-0.60872371718361,1228,0.8,2.18,0
"943538",943537,36.6245449075753,1.10668096905511,1278,0.83375,2.18,1
